33790.0000,742.9970,0.1034,742.7584,743.1691,187.0734,0.7162,185.8483,189.1936,185.8120,0.1434,185.4264,186.3358,185.7156,0.2171,185.2261,186.3549,200.6120,0.0990,200.4400,200.7900,1
34302.0000,742.7284,0.1157,742.4855,742.8658,186.4770,0.5955,185.5679,188.6628,185.8656,0.1975,185.4164,186.2159,185.6893,0.2805,185.0562,186.2251,200.2621,0.0978,200.1000,200.4400,1
34814.0000,742.5878,0.0697,742.4417,742.7474,186.7374,0.5489,185.7382,187.9518,185.9627,0.1282,185.6163,186.2459,185.7587,0.1552,185.3759,186.1451,199.9362,0.0973,199.7600,200.1000,1
35326.0000,742.2465,0.1765,741.8065,742.4791,187.2105,0.5391,186.3092,189.3238,186.2868,0.2235,185.8462,186.6777,186.1417,0.2667,185.6157,186.7167,199.6273,0.0752,199.5100,199.7700,1
35838.0000,741.3552,0.1854,741.1237,741.8060,186.5389,0.1804,186.1288,187.1405,186.4329,0.2809,186.0560,187.2073,186.6290,0.5193,185.8254,187.8575,199.3850,0.0756,199.2500,199.5200,1
36350.0000,741.0481,0.0595,740.9388,741.2134,187.8334,0.7422,186.7399,189.7644,186.3070,0.2514,186.0460,187.5869,185.7057,0.2717,185.3160,186.3250,199.1243,0.0675,199.0200,199.2500,1
36862.0000,741.6530,0.2325,741.1997,742.0333,186.9740,0.4546,186.0888,189.2537,186.4705,0.2120,186.0960,187.5970,186.2840,0.3269,185.5158,186.9065,198.9313,0.0493,198.8400,199.0200,1
37374.0000,742.0637,0.0285,741.9969,742.1553,186.5984,0.4362,185.8885,187.7314,186.3638,0.1803,185.9561,186.7776,186.3422,0.1818,186.0153,186.8665,198.7611,0.0485,198.6700,198.8500,1
37886.0000,742.2265,0.0623,742.0886,742.3674,186.6601,0.8296,185.1872,188.4425,185.7350,0.3819,184.9467,186.9175,185.5624,0.3098,184.9563,186.3970,198.5619,0.0703,198.4300,198.6700,1
38398.0000,742.0154,0.0739,741.8994,742.2120,186.4639,0.8301,184.9467,188.5527,185.6449,0.3460,184.8868,186.8176,185.3962,0.1839,184.9464,186.0352,198.2973,0.0700,198.1800,198.4400,1
38910.0000,741.6880,0.2789,741.1583,742.0280,186.7071,0.7582,185.0770,189.0233,185.7311,0.3318,185.1766,187.1073,185.4214,0.4981,184.7644,186.9464,198.1014,0.0489,198.0200,198.1900,1
39422.0000,740.9492,0.0869,740.7819,741.1858,185.7363,0.3026,185.2473,186.8701,185.5625,0.2469,185.1466,186.5578,185.6173,0.3512,185.1361,186.9065,197.9275,0.0550,197.8300,198.0200,1
39934.0000,741.0151,0.1927,740.7570,741.4836,186.6008,0.5640,184.8967,188.2823,185.5617,0.4534,184.8568,186.7576,185.3330,0.5532,184.7244,186.6667,197.7243,0.0656,197.6000,197.8400,1
40446.0000,741.9206,0.2550,741.4288,742.3186,186.4153,0.4437,185.4877,187.8917,185.7805,0.3321,185.2765,187.1873,185.5495,0.4602,184.7444,187.6656,197.5027,0.0557,197.4100,197.6100,1
40958.0000,742.3340,0.0318,742.2578,742.4138,187.1056,0.3889,186.3192,188.0620,185.3944,0.2561,185.1166,186.5778,184.7574,0.1655,184.4846,185.0762,197.3264,0.0474,197.2400,197.4100,1
41470.0000,742.3853,0.0259,742.3112,742.4484,186.2636,0.4494,185.4477,187.5011,185.0546,0.1533,184.7268,185.3665,184.7853,0.2109,184.4347,185.2061,197.1684,0.0446,197.0900,197.2500,1
41982.0000,742.2779,0.0772,742.1015,742.4045,186.0782,0.3554,185.3976,187.1505,184.7122,0.1380,184.4670,185.1666,184.5250,0.1824,184.2049,184.9663,197.0086,0.0462,196.9300,197.1000,1
42494.0000,741.8600,0.2252,741.5094,742.1580,186.1596,0.5908,185.0770,187.6814,184.9350,0.1635,184.5469,185.2865,184.4785,0.2189,184.0450,184.9263,196.8786,0.0325,196.8200,196.9400,1
43006.0000,741.3626,0.0765,741.2415,741.5241,186.8542,0.3877,186.3092,187.9117,184.9693,0.1883,184.7268,185.3365,184.2954,0.1145,184.1050,184.5546,196.7649,0.0350,196.7100,196.8300,1
43518.0000,741.5254,0.2091,741.2762,741.9957,185.9567,1.0917,184.0752,187.7715,184.6834,0.3669,183.9851,185.3765,184.3351,0.1979,183.9651,185.1761,196.6789,0.0266,196.6200,196.7200,1
44030.0000,742.3651,0.1455,741.9841,742.5543,185.9269,0.4631,184.8867,186.9803,184.7381,0.1127,184.5270,185.1466,184.6192,0.2215,184.2549,185.2860,196.5880,0.0208,196.5500,196.6300,1
44542.0000,742.7276,0.1318,742.5061,743.0107,186.5919,0.4544,185.5178,187.3709,184.9762,0.1851,184.6469,185.5863,184.5158,0.1666,184.2149,184.8464,196.5392,0.0133,196.5100,196.5600,1
45054.0000,743.0796,0.0456,742.9753,743.2197,186.9488,0.6447,185.5879,188.6528,185.1826,0.1985,184.8768,186.1160,184.5385,0.1349,184.2948,184.8564,196.4946,0.0119,196.4700,196.5200,1
45566.0000,743.3802,0.0806,743.1672,743.5023,186.1240,0.9010,185.0770,188.8932,185.1439,0.2512,184.8668,186.5278,184.7364,0.2276,184.2848,185.1661,196.4618,0.0088,196.4400,196.4800,1
46078.0000,743.2782,0.2109,742.8403,743.5543,185.2365,0.4598,184.7163,187.7915,184.9384,0.1829,184.6969,186.0560,184.8393,0.1622,184.4647,185.1961,196.4278,0.0186,196.3800,196.4600,1
46590.0000,742.7058,0.0855,742.5830,742.9147,184.7057,0.1082,184.5160,185.0069,184.7939,0.0741,184.5869,185.0367,184.9377,0.0880,184.7344,185.3060,196.3439,0.0297,196.2800,196.3900,1
47102.0000,743.8933,0.9645,742.6316,745.6506,184.9092,0.1167,184.6462,185.2173,184.9447,0.1347,184.7268,185.2665,184.9836,0.1925,184.6345,185.3759,196.2049,0.0509,196.1100,196.2900,1
47614.0000,746.5985,0.4382,745.6417,747.2205,185.5356,0.6875,184.7063,187.8817,184.9433,0.3086,184.6769,186.4878,184.6001,0.1120,184.3448,184.9464,196.0566,0.0329,196.0000,196.1200,1
48126.0000,746.7640,0.4401,746.0243,747.2979,184.9374,0.1600,184.6963,185.4777,184.8423,0.0873,184.6569,184.9967,184.7941,0.0987,184.5146,184.9363,195.9862,0.0150,195.9600,196.0100,1
48638.0000,745.8444,0.0712,745.7211,746.0381,185.9013,0.8985,184.7664,188.1321,185.0893,0.4055,184.6869,186.9275,184.6446,0.1692,184.4747,185.6357,195.9353,0.0130,195.9100,195.9700,1
49150.0000,746.2889,0.2757,745.8671,746.7601,187.4040,0.6260,185.7783,188.5026,185.5544,0.2147,185.1766,186.2759,184.7194,0.0906,184.5546,185.1062,195.9102,0.0046,195.9000,195.9200,1
49662.0000,746.7849,0.0579,746.6290,746.8847,185.9552,0.6300,185.2874,188.2322,185.3915,0.1836,185.0966,185.9261,185.1089,0.0846,184.9164,185.3559,195.8959,0.0126,195.8700,195.9200,1
50174.0000,746.7138,0.1034,746.5817,746.9929,185.2852,0.1647,184.9368,186.2190,185.1938,0.0577,185.0267,185.3765,185.1445,0.0598,184.9963,185.3559,195.8875,0.0064,195.8800,195.9000,1
